review,sentiment
रोल नंबर अटेस्टेड नहीं होने से न्यू जीडीसी में 40 छात्रों को परीक्षा में नहीं बैठने दिया गया।,0
देश में फुटबॉल का ढांचा बहुत उन्नत नहीं है ,0
यहां अच्छी तरह विकसित पार्को में सफाई कर्मचारियों की लापरवाही साफ नजर आती है।,0
बैंक के कारोबारी निदेशक लियू गुइपिंग ने कहा कि एबीसी अपनी क्रेडिट कार्ड सेवाओं को उन्नत बनाने के लिए शहरों में महिला ग्राहकों को तवज्जों दे रहा है।,0
उनका मानना है कि इस वक्त किसी संबंध में पड़ना चीजों को जटिल बना सकता है.,0
दमा से प्रभावित बच्चा सामान्य जीवन नहीं जी सकता।,0
बेन डंक पिछले दो मैचों में कोई प्रभाव छोड़ने में असफल रहे हैं।,0
इस प्रारूप से क्रिकेट खेलने के पूरे तरीके पर भी गहरा प्रभाव पड़ा है।,0
तापमान में आ रही गिरावट का असर जनजीवन पर दिख रहा है.,0
इस साल हमारे परफॉर्मेंस पर इसका खराब असर हुआ है।,0
अगर इसकी अनदेखी न की जाए तो तमाम महत्त्वपूर्ण देशों के साथ हमारे रिश्ते पर असर पड़ेगा।,0
इसका असर गुरुवार को भारतीय शेयर मार्केट पर नेगेटिव असर के तौर पर भी देखने को मिला।,0
"साथ ही, डॉलर के मुकाबले रुपये के कमजोर होने का भी इस पर असर हुआ है।'",0
इससे लोगों की समस्याएं जस की तस बनी रहती हैं।,0
इसके कारण ग्राम की पानी की समस्या जस की तस बनी हुई।,0
"इनके निर्माण पर करोड़ों का धन भी पानी की तरह बहाया, लेकिन हालात जस के तस रहे।",0
आलम यह है कि स्टेशनों में प्लेटपﾥार्म की ऊंचाई को सालों से जस का तस रखा गया है।,0
"लोगों का कहना है कि पानी की समस्या की शिकायतें जल बोर्ड के अधिकारियों से कई बार कर चुके हैं, मगर समस्या जस की तस है।",0
"सोसाइटी में तो बहुत भय, बहुत वायलेंस है।",0
इस घटना से व्यापारी का परिवार दहशत में हैं। भय से पुलिस में कोई तहरीर नहीं दी।,0
"मगर जैसे ही वह अपनी केंचुल उतार असल स्वरूप में आती है, पुरुषों को भय लगने लगता है.",0
"जान जोखिम में डालकर की जा रही यह यात्रा कहीं मंगल को अमंगल न कर दे, इसका भय बना हुआ है।",0
शनिवार रात बरसात का मौसम होने के कारण मकान गिरने के भय से ओमप्रकाश मकान बंद करके पड़ौसी के घर सो गया।,0
घटना से आस पास के किसान इस भय से अपने खेतों में घूमते रहे कि कहीं किसी चिंगारी के भड़के ने पुन: उनके खेतों में आग न लग जाए।,0
ये खौफ है इलेक्शन कमीशन की सख्ती की वजह से.,0
जिसका अपने इलाके में इतना खौफ है कि उसके सामने सबकी बोलती बंद हो जाती है।,0
पिता से उन्हें डर लगता था और उनके सामने जाने से बचते थे।,0
उन्होंने कहा कि बीजेपी हार के डर से बौखलाकर ऐसे आरोप लगा रही है।,0
इस कार्रवाई के बाद सुरक्षा गार्डों को भी कार्रवाई का डर सताने लगा है।,0
भाजपा के प्रधानमंत्री पद के उम्मीदवार नरेंद्र मोदी की जीत पर विदेशी निवेशकों को डर बना हुआ है।,0
उन्होंने मामले में आरोपी बनाए जाने के डर से ऐसा किया।,0
उन्‍हें डर है कि रिया उसे जबरन विदेश ले जा सकती हैं.,0
इससे क्षेत्र में दहशत फैल गई।,0
इस घटना से व्यापारी का परिवार दहशत में हैं।,0
घटना के बाद दहशत के चलते व्यापारियों ने मंडी बंद कर दी।,0
एक शख्स वहां के कर्मचारियों में दहशत पैदा करने के लिए अपने हाथ में तमंचा लेकर लहराता है।,0
"इस वारदात के बाद गांव के लोग दहशत में है, जबकि पुलिस ने चोरी का मामला दर्ज कर जांच में लिया है।",0
उनके नाम मात्र से ही जीव भयभीत हो जाता है।,0
ऐसी घटनाओं से दुकानदार भयभीत हैं और सरकार से सुरक्षा चाहते हैं।,0
किसी अनहोनी की आशंका से करीब आधे घंटे तक क्षेत्र के लोग भयभीत होते रहे।,0
धमकी मिलने से उनका पूरा परिवार डरा हुआ है.,0
मौसम के बदलते तेवरों से वे काफी आतंकित थे,0
पांच दिन से अज्ञात बीमारी के कारण मछलियां मरना शुरू हो गई।,0
शादी से ठीक पहले ललित से आए प्रस्ताव पर मीनल गुस्सा हो गईं।,0
लोगों ने इस कदर गुस्सा था कि उन्होंने पथराव कर पीसीआर का शीशा तोड़ दिया।,0
उन्हें इतना गुस्सा आया कि वो अपना बल्ला मिशेल स्टार्क पर फेंकने को मजबूर हो गए.,0
विभिन्न सरकारों के इंटरनेट पर निगरानी रखने को लेकर जनता के बीच गुस्सा काफ़ी बढ़ता जा रहा है.,0
"स्टार्क ने पोलार्ड के शरीर को निशाना बनाया, जिससे उन्हें गुस्सा आ गया और उन्होंने स्टार्क की ओर बल्ला फेंका।",0
नेपाल के शेरपाओं का गुस्सा जायज है और सरकार ने भी उनकी मांगों पर विचार करके अपनी संवेदनशीलता का परिचय दिया है.,0
बई की पारी के दौरान 17वें ओवर में कीरोन पोलार्ड को इतना गुस्सा आ गया कि वो अपना बल्ला मिशेल स्टार्क पर फेंकने को मजबूर हो गए.,0
घटना के बाद जिले के व्यापारियों में आक्रोश है।,0
शहर में हो रही घटनाओं को लेकर व्यापारियों में खासा आक्रोश है।,0
बढ़ रही चोरियों को लेकर कस्बेवासियों में पुलिस के प्रति आक्रोश है।,0
ऊपर से इस कहानी में देशप्रेम और राजनेताओं के खिलाफ युवा आक्रोश का एंगल ‍बेमतलब घुसा दिया गया है।,0
बदमाशों की गिरफ्तारी को लेकर व्यापारियों में बेहद आक्रोश है और तभी से गुड़ मंडी में अनिश्चितकालीन हड़ताल जारी है।,0
यहां मेडिकल के लिए डॉक्टरों द्वारा की गई लापरवाही पर समाजजन ने सीएमओ के खिलाफ जमकर आक्रोश दिखाया और नारे भी लगाए।,0
ऐसे में चुनाव के चलते मंडी प्रशासन द्वारा अधिग्रहीत कर ली गई है जिससे व्यापारियों में जबरदस्त आक्रोश है।,0
"मैं नहीं चाहती कि अभी मैं ऐसा कुछ कर लूं, जिसके लिए बाद में पछताना पड़े।",0
मैं बाद में इस पर पछताना नहीं चाहती है कि अपने बेटे को बढ़ते हुए नहीं देख पाई।,0
अब मुझे इस बात का अफसोस होता है कि मैंने ऐसा क्यों नहीं किया।,0
अब मुझे इस बात का अफसोस होता है कि मैं उनके साथ काम नहीं कर पाया।,0
अफसोस इस बात का है कि फिल्म की गति ऐसी तेज नहीं है।,0
इस दौरान अमिताभ ने मीडिया से बात की और कहा कि उन्हें इस बात का अफसोस है कि उन्होंने 90 दशके के बाद कुछ समय तक सिनेमा से दूरी बना ली थी।,0
यह हम दोनों के लिए बहुत ही बुरा समय था.,0
खराब कंज्यूमर सेंटीमेंट का बुरा असर लवेबल पर भी पड़ा है।,0
इस पर सोनाली ने जोया को भला बुरा कहा और जोया ने सोनाली को तमाचा जड़ दिया.,0
पेस ने आरोप लगाया है कि रिया के खराब व्‍यवहार के चलते अयाना की परवरिश पर बुरा असर पड़ रहा है.,0
बस इस 19वें ओवर में डिविलियर्स ने स्टेन को ऎसा बुरा वक्त दिखाया कि फिर स्टेन इस मैच को भी नहीं बचा सके।,0
मुझे बच्ची को आगे पढ़ाने पर सोचना पड़ रहा है।,0
इस घटना के बाद पेस बेहद दुखी हुए और अपनी बेटी की सुरक्षा को लेकर पुलिस से मिले.,0
"वह जस्टिन को ज्यादा से ज्यादा दुख पहुंचाना चाहती हैं, ठीक वैसे ही जैसे जस्टिन ने उन्हें दुखी किया था.",0
"उन्होंने कहा लंबे समय तक शूटिंग के लिए किसी भी मां की तरह ही मैं भी घर से, बच्चे से या परिवार से दूर रहने को लेकर दुखी होती हूं.",0
इनकी मौजूदगी से आप उदास और सुस्त भी लगते हैं।,0
कहीं न कहीं टी20 विश्वकप में श्रीलंका से मिली हार के बाद भुवी उदास दिखाई दिए।,0
कार बिक्री में कमी चिंताजनक है।,0
चारों घायलों की हालत चिंताजनक है।,0
लड़की की हालत चिंताजनक बनी हुई है।,0
ऐसे में फिर से कैग द्वारा ऑडिट का फैसला काफी चिंताजनक है।,0
उन्होंने कहा बावजूद इसके टेस्ट के लिए नहीं भेजा जाना चिंताजनक है।,0
उतनी ही चिंताजनक बात यह भी है कि केंद्र सरकार का राजकोषीय संतुलन गड़बड़ा रहा है।,0
उन्होंने कहा कि पार्टी के राष्ट्रीय संयोजक अरविंद केजरीवाल पर आए दिन हो रहे हमले दुर्भाग्यपूर्ण और चिंताजनक है।,0
फैक्ट्री की चिमनियों से निकलते काले धुओं के साथ ही शहर में बढ़ रहे वाहनों की संख्या ने स्थिति को चिंताजनक बना दिया है।,0
बच्चों में मोटापे की समस्या तो स्वास्थ्य के लिहाज से सबसे अधिक चिंताजनक बात है।,0
"स्वास्थ्य टीम ने डायरिया से प्रभावित गांव का निरीक्षण कर अपनी औपचारिकता पूरी कर ली, लेकिन अब भी इस गांव में कई बच्चों की हालात चिंताजनक बनी हुई है।",0
लेकिन इसको लेकर कोई भी अधिकारी गंभीर नहीं है।,0
मरीज की हालत नाजुक बनी हुई है।,0
सभी की हालत नाजुक बताई जा रही है।,0
उसकी हालत नाजुक है।,0
दक्षिण अफ्रीका की बाह्य स्थिति लगातार नाजुक बनी हुई है।,0
उन्हें अस्पताल में भर्ती कराया गया है जहां उनकी हालत नाजुक बनी हुई है।,0
धर्मा चौधरी ने कहा कि पीएफ मलेरिया के चलते बच्चे की हालत नाजुक हो गई थी।,0
वैसे इस साल के कारोबार से सर्राफा व्यवसायी संतुष्ट नजर नहीं आए।,0
बॉलीवुड की एक्ट्रेस को सनी लियोन से ईर्ष्या हो रही है।,0
गरीबों और असहायों को बाल्टी भर पानी के लिए भी तरसना पड़| है।,0
दूसरे छोर से विकेट का पतन जारी रहा।,0
लेकिन विपिन के आउट होने के बाद विकेट का पतन शुरू हो गया और रनों की रफ्तार पर भी ब्रेक लग गया।,0
इसके बाद से लगातार विवादास्पद घटनाओं के चलते कद्दावर क्रिकेट प्रशासक मोदी का पतन शुरू हो गया।,0
इससे पहले रोहित का टास जीतना और फिर पारी का आगाज करने के लिये उतरना स्वयं उनके लिये अच्छा नहीं रहा।,0
फिर प्रदर्शनकारियों को हटाने के लिए पुलिस ने हलका बल प्रयोग किया।,0
भाकियू के हलका प्रधान भीम सिंह सैहला ने बताया कि मुलाना स्थित नई अनाज मंडी में सुविधाओं के नाम पर दिवाला पिट चुका है।,0
फिल्म को लोग पचा नहीं पाए.,0
इन लोगों के खिलाफ फिल्म 'रामलीला' के कुछ दृश्यों के जरिए हिंदुओं की धार्मिक भावनाओं को ठेस पहुंचाने का मामला है.,0
"यदि यह बात उसकी जिंदगी से निकाल दी जाए तो वह नीरस हो जाएगा, खत्म हो जाएगा।",0
निर्वाचन आयोग ने रोजाना के प्रतिबंधों से चुनाव को नीरस बना दिया है।,0
अब तक मुंबई इंडियंस का प्रदर्शन काफी फीका नजर आया है।,0
गेहूं की कटाई और बढ़ते तापमान ने भी बाजार की रौनक को फीका कर दिया है।,0
कुछ एक्सपो इतने सफल हुए कि 14 साल से होता आ रहा आईटीपीओ का शो फीका पड़ने लगा।,0
"हालांकि, ज्वाला ने जीतकर पदक तो हासिल कर लिया, लेकिन जीत का जश्न भी फीका नजर आ रहा है।",0
उनके इस चमत्कारी गोल ने बार्सिलोना के स्टार लियोनेल मैसी के मैजिक को भी फीका कर दिया।,0
कुछ सपने सोने नहीं देते।,0
कॉलेज प्राचार्य इस समय अवकाश पर हैं जिसके चलते परीक्षा के दौरान कुछ ढील भी नजर आ रही थी।,0
पिछले कुछ दिनों से बाजारों में मंदी का दौर देखा जा रहा था।,0
"खबरों के मुताबिक, कुछ एजेंसियों ने एग्जिट पोल के डेटा लीक कर दिए हैं",0
नाइटराइडर्स अब तक अपेक्षा के अनुरूप प्रदर्शन करने में असफल रही है।,0
पिछले वर्ष की अपेक्षा इस वर्ष चुनाव ने बाजार को हल्का कर दिया।,0
इस तरह की आपदा निश्चित तौर पर अर्थव्यवस्था के साथ निर्माण और विकास कार्यों को प्रभावित करती है ,0
उन्होंने कहा कि निश्चित तौर पर लगता है कि बीसीसीआई के अलग व्यक्तियों के लिए अलग नियम है,0
क्रिकेट संघ और बीसीसीआइ के बीच का टकराव साफ तौर पर सामने आ चुका है।,0
जाहिर तौर पर यह तस्वीर सुखद नहीं है।,0
पूर्व के इन समझौतों पर गंभीरतापूर्वक कदम उठाने के बजाय पाक फिर से भड़काने वाले बयान दे रहा है ,0
हद तो तब हो गई जब नेता नितांत निजी विषयों को अपना सियासी हथियार बनाने लगे।,0
"दरअसल, पिछले दिनों दीपिका बहुत व्‍यस्‍त रहीं।",0
"कमरतोड़ महंगाई पर सवाल तो बहुत हैं, पर जवाब देने वाला कोई नहीं है।",0
हादसा हालांकि बहुत भयानक नहीं था लेकिन इस हादसे ने इंडियन नेवी को एक बार फिर से चिंता में डाल दिया है।,0
"उन्‍होंने यह भी कहा कि उनके रिश्‍तों में अचानक खटास नहीं आई है, बल्कि यह सब बहुत पहले से ही शुरू हो गया था.",0
अभी तक ऎसा कोई कमाल नहीं किया है जिससे टीम को बहुत फायदा पहुंचा हो।,0
मुझे फ्रिक थी कि सीढ़ियों के साथ लगी रेलिंग बहुत छोटी है.,0
"डुमिनी ही एकमात्र ऐसे बल्लेबाज नजर आ रहे हैं जो थोड़ा बहुत लय में हैं,",0
इस बार अक्षय तृतीया का योग अति दुर्लभ बन रहा है.,0
लेकिन अधिकांश स्कूल अभी भी अपनी जिद पर अड़े हुए हैं।,0
बारिश के मौसम में अधिकांश पानी यूं ही बह जाता है।,0
क्षेत्र के अधिकांश कृषक सहकारी संस्थाओं के माध्यम से ऋण लेकर खेती किसानी करते है।,0
अध्ययन में अधिकांश लोगों ने मानी कि वे नोटों और सिक्कों को हाथ लगाने के बाद हाथ नहीं धोते।,0
इस तरह की आपदा निश्चित तौर पर अर्थव्यवस्था के साथ निर्माण और विकास कार्यों को प्रभावित करती है,0
हालांकि इस फोन की बेजल को थोड़ा पतला किया गया है.,0
हमारा आत्मविश्वास थोड़ा गिरा हुआ था ,0
जब मुझे इस सीन के बारे में बताया गया तो मैं थोड़ा घबरा गई।,0
मंदिर तक जाने वाले पैदल मार्ग पर उपलब्ध सुविधाएं बहुत कम हैं।,0
मेरी कॉम की शूटिंग के अंतिम दो दिन मुश्किल से भी ज्यादा मुश्किल रहे।,0
परफॉर्मेंस चार्ट में शायद ही कभी सबसे ऊपर होते हैं।,0
आने वाले समय में इंटरनेट का इस्तेमाल करना और महंगा हो सकता है।,0
शेन वॉटसन ने हैट्रिक ली लेकिन उनकी टीम की हार के चलते इस कमाल को कोई ख़ास चर्चा नहीं मिली।,0
"मरीजों की संख्या में पहले से काफी कमी आई है, लेकिन अभी भी मरीज आ रहे हैं।",0
सुपर किंग्स टूर्नामेंट की भले ही सबसे मजबूत टीम हो लेकिन वह अब तक सीजन सात में पंजाब से जीत नहीं सकी है।,0
"दिनेश कार्तिक के अलावा युवा केदार जाधव ने बेहतर प्रतिभा दिखाई है, लेकिन टीम के रूप में सम्मिलित प्रदर्शन कर पाने में वे अब तक नाकामयाब ही रहे हैं।",0
कार्तिक ने जरूर कुछ आकर्षक शॉट्स खेलकर प्रभाव छोड़ा है लेकिन इसके अलावा पूरा बल्लेबाजी क्रम पस्त दिख रहा है,0
इससे पहले वो किंग्स इलेवन पंजाब के लिए खेलते थे मगर टीम ने उन्हें रीटेन नहीं किया।,0
"अच्छे दिन आने वाले हैं ये उम्मीद तो अच्छी है, मगर अच्छे दिन नहीं आए तो क्या होगा।",0
"शीला चौथी पारी खेलने की कोशिश में चुनाव हारी हैं, मोदी मगर प्रधानमंत्री बनने की जुगत में हैं.",0
"ऐसी फिल्मों में मुख्य पात्र के चयन और किरदार पर निर्देशक का ज्यादा ध्यान रहता है, मगर इस फिल्म में ऐसा नहीं है।",0
"जो अपने सपने को मूर्त रूप नहीं दे सका, मगर उस सपने को बाद की पीढ़ी में जीने की कोशिश कर रहा है।",0
पोषण पुनर्वास केन्द्र खोलकर कुपोषित बच्चों का उपचार किया जाता है मगर कुपोषण कम होने के बजाय पिछले चार सालों में डबल से अधिक हो गया है।,0
कल्याण बोर्ड मजदूरों के कल्याण के लिए कार्य कर रहा है मगर इनके पंजीकरण को प्राथमिकता नहीं दी जा रही हैं।,0
किन्तु इन तीनों ही केन्द्रों पर कोई खरीदी नहीं हुई।,0
इन स्कूलों में बिजली ठप रही और मीटर भी नहीं घूमे किन्तु बिजली विभाग को इससे सरोकार नहीं।,0
हरदो निवासी रमेश के मुताबिक सेंटर खुलने का समय 9 बजे से अपराह्न 6 बजे तक है किन्तु जब भी आए ताला बंद ही मिलता है।,0
"रेडक्रास सोसायटी के अध्यक्ष यद्यपि कलेक्टर हैं, किन्तु वह व्यस्त होने के कारण इस कार्यक्रम में उपस्थित नहीं हो सके।",0
सुबह से नेताओं का जनसंपर्क शुरू हो जाता है किन्तु गांवों में लोगों को जुटा पाना अब टेढ़ी खीर साबित होने लगा है।,0
"कोर्ट का रवैया सहानुभूतिपूर्ण हो जाता है जिसका फायदा बिल्डर उठाते हैं, किन्तु यह जनता के साथ धोखा है.",0
"ग्वालियर पॉटरीज की जमीन प्रस्तावित हैं, किन्तु पॉटरीज की जमीन का विवाद होने से मामला खटाई में पड़ गया था।",0
"शासन ने एक करोड़ रुपए स्वीकृत किए थे, किन्तु जमीन का विवाद होने से मामला ठंडे बस्ते में चला गया था।",0
उन्होंने रिश्वत की रकम होने से इंकार किया किन्तु जब वर्दी उतरवाकर पैसे बरामद किए गए तो रिश्वत में दिए गए निकले।,0
छात्रवृत्ति वितरण कार्ययोजना में भी शामिल किया गया था किन्तु विद्यार्थियों को छात्रवृत्ति का लाभ नहीं मिल पाया है।,0
मुख्यमंत्री ने मंजूरी दे दी ह किन्तु समारोह में राजनैतिक दलों के प्रतिनिधियों की उपस्थित न हो।,0
हमने अच्छी शुरुआत की और फिर रास्ता भटक गए।,0
दूसरे समुदाय के लोग भी हक जमाने आ जाते हैं और फिर सामने आता है सामाजिक अंतर्विरोध।,0
धमकी भरा पत्र मिलने पर एक बार फिर हड़कंप मच गया। ,0
तीन दिन की तपिश से राहत मिली है लेकिन अब पारा फिर चढ़ने लगा है।,0
"बिजली व्यवस्था चरमराती है, तो पेयजल आपूर्ति पर भी असर पड़ता है।",0
ऐसा होने पर जिले की जिम्मेदारी संभाल रहे पुलिस अफसरों की खैर नहीं।,0
शारजाह में आईपीएल के खेले गए मैचों के बाद अब भारत में इसका दूसरा हिस्सा होना है।,0
गुजरात कांग्रेस के नेता शक्तिसिंह गोहिल ने मोदी पर आरोप लगाया कि वह पिछड़ी जाति के नही हैं,0
मोदी के पूर्वजों की यह कहानी यहीं पर आकर नहीं थमती,0
सरकार के दिशानिर्देश में स्पष्ट है कि बिना जिलाधिकारी के हस्ताक्षर के बगैर चयन नहीं किया जायेगा।,0
कम्प्यूटर के ज्ञान के बिना आधुनिकता की दौड़ में बने रहना संभव नहीं है।,0
शिक्षा के बिना मानव जीवन अधूरा है।,0
उस पर इसी अवधि में रकम चुकाने अन्यथा डील और बयाना गंवाने का दबाव होता है।,0
आग पर काबू पाया अन्यथा गेहूं की फसल आग की भेंट चढ़ जाती।,0
पंजीकरण का पूर्ण विवरण होना आवश्यक है अन्यथा मरीज को दवा नहीं दी जा सकेगी।,0
ये फोन कब तक उपलब्ध हो जाएगा इसके बारे में अभी कोई जानकारी नहीं दी गई है।,0
बहुत सारे मंत्रालय अभी भी अपने प्रोक्योरमेंट प्लान को अंतिम रुप नहीं दे पाए हैं।,0
भारतीय समाज में सेक्स अभी तक वर्जित विषय है।,0
उन्होंने टूर्नामेंट में अभी तक ऎसा कोई कमाल नहीं किया है जिससे टीम को बहुत फायदा पहुंचा हो।,0
दिल्ली के लिए घरेलू मैदान पर लौटना बुरा सपना साबित हुआ क्योंकि उन्होंने अभी तक फिरोजशाह कोटला मैदान पर खेले गए पिछले तीन मैचों में से एक में भी जीत दर्ज नहीं की है।,0
कोयला घोटाला मामले में अब केंद्रीय सतर्कता आयुक्त भी जांच करेंगे।,0
यह पहला मौका नहीं है जब इस तरह पेपर लीक होने की घटना सामने आई है।,0
ऐसा पहली बार नहीं है जब लैटिन अमेरिकी स्टेडियम में रहस्यमयी परछाई देखी गई है।,0
"निवेशकों को तगड़ा झटका लगा था, जब उम्मीद के विपरीत भाजपा चुनाव नहीं जीत सकी थी।",0
कई बार ये कैमरे हमारे बजट से बाहर हो जाते हैं जिस कारण इन्हें खरीदना हमारे लिए मुश्किल हो जाता है।,0
18 करोड़ खर्च कर लगभग 356 तालाब खुदवाने के बावजूद ज्यादातर तालाब सूख गए है।,0
शेयरों की कीमतें चढ़ रही होंगी जबकि उसके बावजूद आय के मोर्चे पर कमजोरी बनी रहेगी।,0
दोनों ही फिल्मों को अलग बताते हुए तिग्मांशु ने कहा कि यद्यपि फिल्म बुलेट राजा ने अच्छा प्रदर्शन नहीं किया,0
पैकेजिंग व शुद्धता को लेकर भी सवाल खड़े हो रहे हैं यद्यपि इस धंधे से गश्ती पुलिस बखूबी वाकिफ है,0
तब तक वह कार्य का बहिष्कार रखेंगे हलांकि चेयरमैन के भरोसे पर कर्मचारियों ने शाम को काम शुरू कर दिया।,0
खबर आग की तरह फैलती जा रही है हलांकि उनके लिए ये कोई नई बात नहीं है।,0
कांग्रेस उपाध्यक्ष काफी पीछे छूट गए हैं हालांकि उनकी बहन की ओर से मोदी को कड़ी टक्कर मिल रही है।,0
युवाओं में तो सट्टा खेलना मानो फैशन बन गया है।,0
इस साल आइपीएल में सर्वश्रेष्ठ बल्लेबाजों के बल्लों पर मानो जंग लग गई हो।,0
बीच का कोई रास्ता नहीं मानो कह रहे हों कि या तो आप मुझे आउट कीजिए या मैं आपकी पिटाई करूंगा।,0
"उन्होंने स्टार्क की ओर बल्ला फेंका, मानो वह उन्हें मार रहे हों,",0
बहुत सी बातों पर तो मनाने पर भी नहीं मानती मानो सीने में दिल नहीं पत्थर हो।,0
उन्होंने कहा कि यह अदालत की अवमानना थी अतएव वे दोबारा अदालत की शरण में गए हैं।,0
लोगों ने वोट डाले ही नहीं हैं तो हम आपका काम क्यों करें इसलिए थक-हार कर हमें यह कदम उठाना पड़ा।,0
"औचक नमूने टूर्नामेंट की तारीख के करीब ही लिए गये थे, इसलिये उन्हें एक ही उल्लघंन के रूप में लिया गया.",0
यदि मैं ये फिल्में करने के बाद बरफी करती तब भी सवाल खड़े किये जाते इसलिये मैं इन बातों पर ध्यान नही देती हूँ।,0
इस वजह से दूसरे वास्तविक हकदार खिलाड़ियों का हक मारा गया अतः याचिका के जरिए हाईकोर्ट की शरण ली गई।,0
"अधिकांश निर्णयों में मंत्री एवं अधिकारी शामिल रहते हैं, अतः सरकारें अनुमति देने में टालमटोल करती रही हैं।",0
इससे शाम ढलते ही पूरा बाजार अंधेरे में डूब जाया करता है फलस्वरूप लोग अपनी दुकानें बंद करने को विवश हो जाते हैं।,0
45 मिनट की मशक्कत के बाद भी आग पर काबू नहीं पाया जा सका है।,0
इसके लिए नगर निगम को तीन माह का समय दिया गया है यदि ऐसा नहीं किया गया तो निराकृत हो चुकी जनहित याचिका पर फिर से सुनवाई की जाएगी।,0
कलाकार मैलोड्रामैटिक हो सकते थे यदि वे ऐसा करते तो फिल्म अपने उद्देश्य से खिसक जाती।,0
राहुल ने आज कहा कि यदि गुजरात में लोकायुक्त एवं आरटीआई आयुक्त काम कर रहे होते तो नरेन्द्र मोदी जेल में चले गए होते।,0
राजन ने कहा कि मौद्रिक नीति तो वही तय करते हैं और अगर सरकार चाहे तो उन्हें हटा सकती है।,0
अगर वह भ्रष्टाचार से निपटने के लिए गंभीर होते तो शायद सरकार गिर जाती।,0
"झगड़े पर उतारु हो गए, लेकिन अमले ने उनकी एक नहीं सुनी।",0
45 मिनट की मशक्कत के बाद भी आग पर काबू नहीं पाया जा सका है।,0
पुलिस चोरी के मामले में को सुलझा ही नहीं पाई होती है।,0
सनराइजर्स अपनी बल्लेबाजी की लय आगे बरकरार नहीं रख पाए।,0
दूसरी बार कमिटी ने जब फिल्म देखनी शुरू की तो सेंसर कमिटी एकमत से फिल्म को क्लियर करने के मूड में नहीं थी।,0
"निर्देशक अमोल गुप्ते ने इस नब्ज पर हाथ रखने की कोशिश की है कि समाज में उनकी कोई पहचान नहीं, कोई नाम नहीं।",0
"यह छूट बेस किराए के अलावा अन्य टैक्स या फिर चार्जेज पर लागू नहीं होगी, यानी वे सभी शुल्क ज्यों के त्यों मुसाफिर को देने होंगे।",0
"रन रोकने में जरूर सुपर किंग्स के गेंदबाज उतने सफल नहीं हो सके हैं,",0
"डिविलियर्स ने पांच छक्कों से सजी 53 रन की पारी खेली, लेकिन वह टीम को आठ मैचों में पांचवीं और पंजाब के खिलाफ दूसरी हार से बचा नहीं सके",0
